order_id,product,price,quantity,city
ORD-01743,Tablet,4441.58,8,Kanpur
ORD-01744,Keyboard,4900.43,1,Delhi
ORD-01745,Laptop,2431.44,4,Kanpur
ORD-01746,Cable,1195.18,20,Pune
ORD-01747,Headphones,418.35,12,Jaipur
ORD-01748,Charger,3260.01,1,Lucknow
ORD-01749,Monitor,3512.07,9,Nagpur
ORD-01750,Phone,1677.3,17,Jaipur
ORD-01751,Mouse,3881.75,4,Lucknow
ORD-01752,Mouse,1838.53,19,Surat
ORD-01753,Laptop,4193.8,7,Kolkata
ORD-01754,Cable,1822.09,16,Bhopal
ORD-01755,Webcam,4026.81,5,Ahmedabad
ORD-01756,Tablet,3210.55,18,Bhopal
ORD-01757,Mouse,2419.85,14,Bhopal
ORD-01758,RAM,468.9,17,Chennai
ORD-01759,Speaker,3679.82,11,Jaipur
ORD-01760,Printer,289.84,19,Lucknow
ORD-01761,Mouse,4037.76,12,Delhi
ORD-01762,Tablet,1546.2,1,Kolkata
ORD-01763,Headphones,3207.24,6,Surat
ORD-01764,Speaker,2069.91,20,Delhi
ORD-01765,Cable,3955.24,10,Kanpur
ORD-01766,Cable,1709.59,2,Chennai
ORD-01767,Headphones,616.62,8,Kolkata
ORD-01768,Webcam,4181.39,10,Hyderabad
ORD-01769,Printer,1651.12,4,Kolkata
ORD-01770,Charger,379.49,7,Bhopal
ORD-01771,Phone,2330.11,1,Nagpur
ORD-01772,Webcam,4543.78,5,Hyderabad
ORD-01773,Mouse,4633.45,17,Chennai
ORD-01774,Charger,1771.21,4,Indore
ORD-01775,Printer,3448.23,5,Hyderabad
ORD-01776,RAM,375.44,13,Kanpur
ORD-01777,Cable,2707.25,1,Chennai
ORD-01778,Router,411.33,20,Indore
ORD-01779,Phone,1799.78,2,Delhi
ORD-01780,Printer,3877.65,10,Mumbai
ORD-01781,Speaker,3840.76,7,Kolkata
ORD-01782,Monitor,1124.21,9,Jaipur
ORD-01783,Mouse,3909.37,4,Chennai
ORD-01784,Tablet,955.97,4,Mumbai
ORD-01785,Speaker,2886.19,4,Hyderabad
ORD-01786,Printer,1881.52,11,Chennai
ORD-01787,Tablet,4727.72,10,Surat
ORD-01788,Monitor,1022.11,10,Surat
ORD-01789,Router,1825.94,15,Mumbai
ORD-01790,Tablet,339.15,2,Delhi
ORD-01791,Headphones,458.23,14,Pune
ORD-01792,Tablet,3582.44,19,Lucknow
ORD-01793,Cable,3512.59,15,Surat
ORD-01794,Mouse,1699.71,7,Kanpur
ORD-01795,Charger,3420.17,18,Delhi
ORD-01796,Router,3827.56,15,Surat
ORD-01797,Tablet,645.99,15,Delhi
ORD-01798,Webcam,1689.87,15,Ahmedabad
ORD-01799,Monitor,4747.74,5,Indore
ORD-01800,Router,3161.31,12,Pune
ORD-01801,Tablet,3558.14,11,Nagpur
ORD-01802,Cable,4435.53,15,Ahmedabad
ORD-01803,Laptop,513.74,4,Kolkata
ORD-01804,Webcam,2413.95,6,Chennai
ORD-01805,Charger,1873.34,19,Bangalore
ORD-01806,Printer,694.06,4,Kolkata
ORD-01807,Printer,3317.36,10,Jaipur
ORD-01808,Webcam,2123.91,14,Hyderabad
ORD-01809,Speaker,1369.71,6,Ahmedabad
ORD-01810,Headphones,517.08,7,Indore
ORD-01811,RAM,3036.65,14,Surat
ORD-01812,Charger,1842.55,8,Bangalore
ORD-01813,SSD,3414.09,19,Indore
ORD-01814,Webcam,748.74,20,Ahmedabad
ORD-01815,Mouse,2864.41,15,Bangalore
ORD-01816,Keyboard,4788.23,3,Surat
ORD-01817,Phone,3490.43,20,Nagpur
ORD-01818,Cable,2018.76,16,Lucknow
ORD-01819,SSD,495.1,7,Indore
ORD-01820,Tablet,4458.85,1,Nagpur
ORD-01821,Tablet,3372.22,15,Jaipur
ORD-01822,Keyboard,2071.91,19,Ahmedabad
ORD-01823,Monitor,1187.17,11,Chennai
ORD-01824,Speaker,4012.85,10,Bhopal
ORD-01825,Router,2286.68,12,Delhi
ORD-01826,Speaker,238.96,17,Pune
ORD-01827,Cable,812.26,10,Mumbai
ORD-01828,Mouse,4525.15,2,Mumbai
ORD-01829,RAM,2888.14,12,Delhi
ORD-01830,Cable,1554.59,1,Hyderabad
ORD-01831,Headphones,3570.66,13,Lucknow
ORD-01832,Mouse,3616.5,13,Pune
ORD-01833,Headphones,2816.56,6,Ahmedabad
ORD-01834,Tablet,1103.48,13,Indore
ORD-01835,Router,1929.37,14,Bangalore
ORD-01836,Keyboard,4987.78,5,Bangalore
ORD-01837,Laptop,544.37,1,Bangalore
ORD-01838,RAM,4447.46,14,Bangalore
ORD-01839,Phone,858.65,14,Indore
ORD-01840,Webcam,4489.19,20,Bhopal
ORD-01841,Headphones,3191.58,15,Jaipur
ORD-01842,Headphones,2849.83,15,Pune
ORD-01843,Mouse,1283.55,14,Surat
ORD-01844,Laptop,2974.09,8,Kanpur
ORD-01845,Printer,1492.39,18,Surat
ORD-01846,Mouse,360.61,2,Surat
ORD-01847,Webcam,3583.43,4,Surat
ORD-01848,Webcam,4816.33,3,Bangalore
ORD-01849,RAM,3710.2,9,Ahmedabad
ORD-01850,Printer,575.52,20,Delhi
ORD-01851,Monitor,2467.76,3,Lucknow
ORD-01852,SSD,2788.14,19,Chennai
ORD-01853,Speaker,453.31,11,Jaipur
ORD-01854,Charger,251.75,15,Jaipur
ORD-01855,Router,2452.31,11,Pune
ORD-01856,Mouse,4810.78,10,Chennai
ORD-01857,Tablet,369.56,20,Kanpur
ORD-01858,Keyboard,3689.45,19,Chennai
ORD-01859,Laptop,3220.63,19,Bangalore
ORD-01860,Speaker,447.77,10,Nagpur
ORD-01861,RAM,3196.71,10,Ahmedabad
ORD-01862,Phone,808.73,3,Indore
ORD-01863,Charger,1533.66,5,Surat
ORD-01864,Keyboard,1521.03,9,Mumbai
ORD-01865,RAM,735.43,6,Bhopal
ORD-01866,Speaker,3747.03,15,Kolkata
ORD-01867,Charger,1041.91,8,Ahmedabad
ORD-01868,Tablet,4036.98,2,Kolkata
ORD-01869,Phone,4843.25,20,Bhopal
ORD-01870,Cable,939.91,16,Nagpur
ORD-01871,Headphones,3897.76,8,Lucknow
ORD-01872,Webcam,3684.79,6,Hyderabad
ORD-01873,Speaker,3724.92,12,Mumbai
ORD-01874,SSD,1469.09,4,Mumbai
ORD-01875,Tablet,2427.26,16,Chennai
ORD-01876,Webcam,3781.51,18,Hyderabad
ORD-01877,Headphones,3480.84,13,Ahmedabad
ORD-01878,Keyboard,896.71,14,Mumbai
ORD-01879,Keyboard,4650.66,15,Pune
ORD-01880,SSD,1715.3,17,Lucknow
ORD-01881,Laptop,667.34,18,Lucknow
ORD-01882,Mouse,4789.67,14,Surat
ORD-01883,Router,3329.91,9,Kolkata
ORD-01884,Keyboard,1482.01,4,Chennai
ORD-01885,SSD,3004.04,15,Nagpur
ORD-01886,SSD,3795.63,19,Nagpur
ORD-01887,Monitor,2695.76,6,Kolkata
ORD-01888,Printer,250.76,1,Indore
ORD-01889,Phone,257.4,4,Jaipur
ORD-01890,Phone,3490.39,12,Hyderabad
ORD-01891,RAM,1559.82,7,Mumbai
ORD-01892,Laptop,3173.1,2,Surat
ORD-01893,SSD,4491.03,7,Surat
ORD-01894,SSD,784.58,4,Delhi
ORD-01895,Cable,3102.48,13,Lucknow
ORD-01896,Charger,4519.5,19,Nagpur
ORD-01897,Tablet,4500.8,6,Chennai
ORD-01898,Keyboard,2441.38,3,Lucknow
ORD-01899,Webcam,4628.93,9,Nagpur
ORD-01900,Headphones,3522.65,11,Chennai
ORD-01901,Tablet,3947.5,9,Nagpur
ORD-01902,Laptop,2037.43,11,Mumbai
ORD-01903,Keyboard,4786.9,9,Bangalore
ORD-01904,Webcam,533.1,7,Surat
ORD-01905,Headphones,1056.51,16,Delhi
ORD-01906,Tablet,2795.02,14,Hyderabad
ORD-01907,Speaker,3288.01,15,Kanpur
ORD-01908,Keyboard,695.77,3,Delhi
ORD-01909,Speaker,3692.21,15,Mumbai
ORD-01910,Router,2588.96,1,Bhopal
ORD-01911,Laptop,3390.1,9,Bangalore
ORD-01912,RAM,1783.18,13,Surat
ORD-01913,Laptop,2673.83,16,Ahmedabad
ORD-01914,Headphones,2138.77,3,Jaipur
ORD-01915,Monitor,215.87,16,Delhi
ORD-01916,Speaker,2769.45,12,Kolkata
ORD-01917,SSD,1653.56,2,Lucknow
ORD-01918,SSD,635.19,18,Indore
ORD-01919,Mouse,586.18,15,Nagpur
ORD-01920,Charger,1591.79,7,Bangalore
ORD-01921,Printer,388.78,13,Lucknow
ORD-01922,Monitor,1634.57,13,Bhopal
ORD-01923,Phone,3226.95,12,Ahmedabad
ORD-01924,Phone,4449.02,15,Kanpur
ORD-01925,Monitor,871.72,7,Mumbai
ORD-01926,RAM,4982.63,8,Ahmedabad
ORD-01927,Headphones,502.35,18,Lucknow
ORD-01928,Keyboard,2598.47,15,Mumbai
ORD-01929,Laptop,1828.56,11,Nagpur
ORD-01930,RAM,405.5,4,Hyderabad
ORD-01931,Charger,3338.47,17,Ahmedabad
ORD-01932,SSD,4376.95,18,Bangalore
ORD-01933,RAM,2980.85,3,Mumbai
ORD-01934,RAM,879.62,1,Ahmedabad
ORD-01935,Router,4606.48,2,Hyderabad
ORD-01936,RAM,3314.16,1,Bangalore
ORD-01937,SSD,439.79,10,Indore
ORD-01938,Charger,666.99,20,Bangalore
ORD-01939,Cable,3036.99,4,Delhi
ORD-01940,Webcam,3055.88,20,Hyderabad
ORD-01941,Phone,4061.37,14,Kolkata
ORD-01942,Charger,4212.29,13,Kolkata
ORD-01943,Phone,4884.09,19,Jaipur
ORD-01944,Tablet,1743.62,7,Nagpur
ORD-01945,Laptop,3046.8,11,Delhi
ORD-01946,Phone,1514.68,14,Bangalore
ORD-01947,RAM,1975.64,6,Ahmedabad
ORD-01948,Monitor,4643.23,2,Bangalore
ORD-01949,Phone,3997.04,20,Pune
ORD-01950,Charger,957.21,16,Delhi
ORD-01951,Laptop,234.67,3,Kanpur
ORD-01952,SSD,3049.9,10,Pune
ORD-01953,RAM,4075.57,16,Kanpur
ORD-01954,Tablet,1189.56,9,Jaipur
ORD-01955,Webcam,2177.74,6,Surat
ORD-01956,RAM,380.57,6,Kanpur
ORD-01957,Webcam,3137.83,3,Lucknow
ORD-01958,Cable,3956.39,12,Pune
ORD-01959,Laptop,2877.0,7,Delhi
ORD-01960,Printer,4888.59,20,Kolkata
ORD-01961,Cable,3853.41,18,Jaipur
ORD-01962,Monitor,2428.23,7,Chennai
ORD-01963,Laptop,1129.84,5,Lucknow
ORD-01964,Cable,4849.14,16,Ahmedabad
ORD-01965,Tablet,966.84,2,Mumbai
ORD-01966,SSD,1948.12,7,Pune
ORD-01967,Keyboard,1804.6,15,Mumbai
ORD-01968,Phone,3753.99,18,Bangalore
ORD-01969,Tablet,3970.35,16,Jaipur
ORD-01970,Phone,540.12,8,Kanpur
ORD-01971,Webcam,3044.98,11,Pune
ORD-01972,Monitor,3786.01,11,Hyderabad
ORD-01973,Charger,728.63,8,Delhi
ORD-01974,Monitor,3741.18,7,Pune
ORD-01975,Router,1259.17,16,Surat
ORD-01976,Webcam,460.82,14,Bangalore
ORD-01977,Monitor,4653.85,15,Bangalore
ORD-01978,Headphones,1992.72,15,Kanpur
ORD-01979,Monitor,3233.69,9,Hyderabad
ORD-01980,Mouse,810.61,19,Mumbai
ORD-01981,Keyboard,855.2,15,Ahmedabad
ORD-01982,Headphones,1021.76,11,Hyderabad
ORD-01983,Router,1616.77,6,Nagpur
ORD-01984,Charger,3262.39,20,Bhopal
ORD-01985,Tablet,2974.97,18,Indore
ORD-01986,Monitor,615.07,17,Ahmedabad
ORD-01987,Cable,4979.18,19,Ahmedabad
ORD-01988,Cable,2421.25,1,Kanpur
ORD-01989,Headphones,3733.65,8,Hyderabad
ORD-01990,Mouse,2284.38,8,Bhopal
ORD-01991,Router,3040.49,5,Bhopal
ORD-01992,Speaker,4511.6,14,Mumbai
ORD-01993,Laptop,4958.1,17,Mumbai
ORD-01994,Headphones,2749.37,16,Nagpur
ORD-01995,Charger,3543.93,4,Ahmedabad
ORD-01996,Webcam,1354.45,18,Nagpur
ORD-01997,Laptop,3527.16,14,Hyderabad
ORD-01998,Tablet,1920.34,8,Lucknow
ORD-01999,Phone,276.45,10,Bangalore
ORD-02000,RAM,2404.55,19,Kanpur
